koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname_q1_q16_tce,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,koi_depth_err1,koi_time0bk_err1,koi_insol_err1,koi_model_snr,koi_kepmag,koi_period_err2,koi_slogg_err2,koi_prad_err2,koi_prad_err1,ra,koi_duration,dec,koi_period,koi_depth,koi_srad,koi_srad_err2,koi_duration_err2,koi_steff_err1,koi_time0bk,koi_slogg_err1,koi_score,koi_period_err1,koi_insol_err2,koi_teq,koi_time0bk_err2,koi_steff_err2,koi_impact_err2,koi_steff,koi_duration_err1,koi_impact_err1,koi_tce_plnt_num,koi_insol,koi_depth_err2,koi_impact,koi_prad,koi_slogg,koi_srad_err1
0,0,0,0,0.0,0.0,1.0,17.4,0.00241,31.92,25.8,14.975,-1.94e-05,-0.585,-0.19,0.18,295.82144,1.8455,46.053028,6.56606941,402.0,0.856,-0.089,-0.0706,143.0,134.49512,0.078,1.0,1.94e-05,-24.13,777.0,-0.00241,-129.0,-0.465,4818.0,0.0706,0.217,2.0,86.27,-17.4,0.687,1.83,4.481,0.089
1,0,1,1,0.0,0.0,1.0,4.4,0.00663,4985.38,16.9,14.569,-3.83e-06,-0.202,-0.08,0.24,282.15744,1.82,43.689152,0.580724809,64.2,0.933,-0.098,-0.212,161.0,131.72956,0.054,0.0,3.83e-06,-1574.68,2191.0,-0.00663,-179.0,-0.292,5989.0,0.212,0.193,1.0,5418.89,-4.4,0.292,0.75,4.492,0.293
0,1,0,0,0.0,0.0,1.0,360.0,9.79e-05,1.05,850.4,14.951,-7.32e-06,-0.065,-2.34,4.69,295.86926,3.76585,39.148201,61.42252657,338000.0,0.613,-0.035,-0.00529,145.0,161.2406686,0.025,0.0,7.32e-06,-0.56,326.0,-9.79e-05,-145.0,-0.013,4867.0,0.00529,0.016,1.0,2.66,-360.0,0.574,41.01,4.687,0.07
1,0,0,0,0.0,0.0,1.0,21.1,0.0267,2.02,28.2,13.328,-0.0167,-0.115,-6.43,7.17,293.60757,42.77,48.658379,264.63654,432.0,1.461,-0.221,-3.3,72.0,190.9169,0.126,0.083,0.0167,-1.5,376.0,-0.0267,-85.0,-0.188,6564.0,3.3,6.842,1.0,4.75,-21.1,1.247,42.55,4.198,0.246
0,0,0,0,0.0,0.0,1.0,40.3,0.00528,36.92,18.3,15.901,-8.04e-05,-0.112,-0.16,0.33,287.53503,2.857,49.801659,9.03326435,611.0,0.788,-0.066,-0.187,175.0,137.17738,0.03,0.993,8.04e-05,-17.16,729.0,-0.00528,-159.0,-0.455,5311.0,0.187,0.017,1.0,66.89,-40.3,0.455,1.96,4.588,0.132
1,0,0,0,0.0,0.0,1.0,16.7,0.0908,5.72,9.3,12.768,-0.0467,-0.33,-0.19,0.69,289.08319,15.49,51.47406,283.72675,84.6,1.257,-0.197,-3.2,149.0,392.671,0.104,0.0,0.0467,-1.2,341.0,-0.0908,-207.0,-0.3461,6496.0,3.2,0.102,1.0,3.2,-16.7,0.3461,1.18,4.301,0.747
0,0,1,0,0.0,0.0,1.0,4.5,0.0102,87.91,2.6,13.265,-0.000131,-0.161,-0.1,0.32,291.11057,2.7308,51.058929,7.334073405,327.0,0.758,-0.057,-1.1,143.0,137.1334748,0.028,0.0,0.000107,-31.66,870.0,-0.0118,-161.0,-0.001,5985.0,1.1,0.004,4.0,135.81,-4.5,0.559,1.42,4.603,0.17
0,0,1,0,0.0,0.0,1.0,30.4,0.00768,1.14,9.3,13.693,-0.000131,-0.021,-0.05,0.05,297.4292,1.503,40.561909,14.1502311,208.0,0.529,-0.038,-0.282,74.0,141.47344,0.039,0.0,0.000131,-1.11,390.0,-0.00768,-74.0,-0.013,3705.0,0.282,0.45,5.0,5.44,-30.4,0.013,0.74,4.721,0.03
0,0,0,0,0.0,0.0,1.0,45.4,0.00868,5.25,13.9,15.857,-0.000423,-0.12,-0.16,0.33,289.70703,4.712,41.84354,43.535891,577.0,0.778,-0.065,-0.247,166.0,155.20055,0.032,0.993,0.000423,-2.28,444.0,-0.00868,-149.0,-0.258,5481.0,0.247,0.214,1.0,9.19,-45.4,0.258,1.86,4.592,0.141
1,0,0,0,0.0,0.0,1.0,4.4,0.00281,201.71,49.6,14.498,-2.22e-06,-0.024,-0.07,0.07,286.82983,3.2604,39.469559,0.792023257,177.0,0.625,-0.056,-0.0843,120.0,131.92896,0.052,0.0,2.22e-06,-180.34,1300.0,-0.00281,-133.0,-0.205,4447.0,0.0843,0.205,1.0,678.05,-4.4,0.205,0.81,4.632,0.05
1,0,0,0,1.0,0.0,0.0,64.5,0.011,10.48,5.9,15.319,-0.000762,-0.28,-0.18,0.73,289.31668,2.256,39.235088,65.5327181,373.0,0.923,-0.09,-0.302,162.0,151.4591,0.057,0.0,0.000762,-2.33,437.0,-0.011,-158.0,-0.3023,5755.0,0.302,0.1351,1.0,8.61,-64.5,0.3023,1.79,4.48,0.377
0,0,0,0,0.0,0.0,1.0,6.0,0.0023,25.04,36.7,13.404,-2.69e-05,-0.077,-0.09,0.13,283.00296,3.4167,44.284229,10.43547031,210.0,0.853,-0.067,-0.0598,110.0,134.82462,0.063,1.0,2.69e-05,-16.97,759.0,-0.0023,-110.0,-0.174,5528.0,0.0598,0.257,1.0,78.35,-6.0,0.174,1.22,4.499,0.089
0,0,0,0,0.0,0.0,1.0,17.7,0.00138,3.09,64.7,14.859,-3.55e-05,-0.025,-0.22,0.11,287.56473,3.7962,44.305,20.13490007,1040.0,0.826,-0.06,-0.0522,79.0,171.36734,0.075,1.0,3.55e-05,-3.99,544.0,-0.00138,-79.0,-0.559,4963.0,0.0522,0.067,1.0,20.66,-17.7,0.798,2.98,4.501,0.032
0,0,0,0,0.0,0.0,1.0,40.2,0.00356,7.7,26.8,15.719,-9.04e-05,-0.08,-0.14,0.27,293.68192,3.794,45.817558,19.32945602,936.0,0.763,-0.046,-0.122,149.0,133.26717,0.02,1.0,9.04e-05,-4.03,529.0,-0.00356,-149.0,-0.009,5026.0,0.122,0.457,1.0,18.57,-40.2,0.009,2.26,4.604,0.093
1,0,0,0,0.0,0.0,1.0,0.0,3.06e-05,14361.58,1219.8,13.205,-2.1e-08,-0.153,-24.2,16.2,290.23407,1.35349,43.66206,0.567493852,7980.0,1.548,-0.572,-0.00442,173.0,131.9916219,0.357,0.0,2.1e-08,-12748.63,3024.0,-3.06e-05,-192.0,-0.046,6370.0,0.00442,0.069,1.0,19665.18,0.0,1.275,65.47,4.053,0.382
0,0,0,0,0.0,0.0,1.0,12.6,0.00296,76.88,22.3,13.714,-2.93e-05,-0.3,-0.22,0.53,297.07465,2.2245,39.933849,8.77425786,240.0,0.905,-0.111,-0.076,154.0,132.33386,0.1,1.0,2.93e-05,-25.89,771.0,-0.00296,-138.0,-0.693,5146.0,0.076,0.025,1.0,83.63,-12.6,0.917,1.75,4.445,0.277
1,0,0,0,0.0,1.0,0.0,10.4,0.00385,16891.91,27.8,14.801,-2.69e-06,-0.067,-0.22,0.88,295.80725,4.164,42.372341,0.536869783,222.0,1.168,-0.142,-0.192,165.0,131.84557,0.067,0.0,2.69e-06,-3951.37,2645.0,-0.00385,-252.0,-0.5037,6495.0,0.192,0.0023,2.0,11576.28,-10.4,0.5604,1.81,4.379,0.574
0,0,1,0,0.0,0.0,1.0,4.9,0.00467,551.84,36.8,14.459,-1.3e-05,-0.168,-0.13,0.29,294.73419,5.383,40.86142,2.27190723,149.0,0.856,-0.096,-0.176,155.0,134.79852,0.072,0.0,1.3e-05,-209.16,1318.0,-0.00467,-155.0,-0.446,5788.0,0.176,0.223,1.0,714.27,-4.9,0.719,1.12,4.506,0.225
0,0,0,0,0.0,0.0,1.0,2.7,0.00293,123.97,25.2,12.52,-1.69e-05,-0.12,-0.05,0.12,291.84805,3.0189,44.96822,4.62334491,62.0,0.97,-0.053,-0.0819,102.0,132.37083,0.03,0.996,1.69e-05,-52.24,1050.0,-0.00293,-124.0,-0.388,5678.0,0.0819,0.076,2.0,287.25,-2.7,0.388,0.77,4.484,0.15
0,0,0,0,1.0,0.0,0.0,55.6,0.0103,1.01,11.3,13.881,-0.00831,-0.311,-0.23,1.1,290.96146,4.566,38.673439,484.172005,518.0,1.04,-0.101,-0.49,168.0,545.2208,0.049,0.0,0.00831,-0.21,235.0,-0.0103,-218.0,-0.3734,5858.0,0.49,0.0926,1.0,0.72,-55.6,0.3737,2.38,4.456,0.483
0,1,0,0,0.0,0.0,1.0,87.0,0.000588,651.21,2666.0,14.74,-1.98e-06,-0.198,-11.7,21.8,285.10342,6.70175,41.112469,4.18236124,194000.0,1.166,-0.197,-0.00298,197.0,134.053289,0.132,0.0,1.98e-06,-279.32,1303.0,-0.000588,-240.0,-0.016,6188.0,0.00298,0.012,1.0,680.56,-87.0,0.809,69.37,4.314,0.366
1,0,0,0,1.0,0.0,0.0,14.8,0.0373,37.1,7.1,12.236,-0.00491,-0.373,-0.16,0.74,296.58698,9.21,43.766918,75.072964,74.3,1.248,-0.182,-1.9,153.0,147.1591,0.086,0.0,0.00491,-6.36,522.0,-0.0373,-215.0,-0.2601,6443.0,1.9,0.1842,3.0,17.51,-14.8,0.2602,1.09,4.325,0.855
0,0,0,0,0.0,0.0,1.0,37.4,0.0518,1.45,16.1,15.726,-0.00499,-0.075,-0.2,0.19,292.64258,16.03,45.732342,83.499618,501.0,0.773,-0.088,-1.4,196.0,163.5093,0.082,0.643,0.00499,-1.05,343.0,-0.0518,-179.0,-0.341,5141.0,1.4,0.123,1.0,3.29,-37.4,0.341,1.72,4.526,0.088
0,1,1,0,0.0,0.0,1.0,13.9,0.000346,527.42,228.9,15.195,-9.59e-07,-0.196,-2.64,7.92,296.36569,3.04,43.905571,2.233799622,2660.0,0.846,-0.078,-0.0173,153.0,134.720709,0.035,0.0,9.59e-07,-175.21,1287.0,-0.000346,-170.0,-0.176,5741.0,0.0173,1.543,1.0,650.73,-13.9,1.249,28.63,4.555,0.234
0,1,0,0,0.0,0.0,1.0,18.5,0.000115,225.15,550.2,13.816,-1.82e-06,-0.162,-45.9,30.6,293.91364,2.48998,45.189793,12.71871149,8380.0,1.596,-0.61,-0.00805,213.0,172.995345,0.378,0.0,1.82e-06,-186.8,1042.0,-0.000115,-213.0,-0.132,6120.0,0.00805,2.586,1.0,279.33,-18.5,1.588,120.02,4.036,0.407
0,1,0,0,0.0,0.0,1.0,169.0,4.24e-05,462.54,1509.3,13.826,-4.3e-08,-0.052,-3.85,3.85,297.67096,2.80468,41.87598,0.843651274,305000.0,0.695,-0.067,-0.00133,141.0,131.9478111,0.084,0.0,4.3e-08,-367.76,1553.0,-4.24e-05,-141.0,-0.007,5220.0,0.00133,0.011,1.0,1371.12,-169.0,0.405,39.98,4.578,0.067
0,0,0,0,0.0,0.0,1.0,10.3,0.00338,114.36,20.2,14.364,-1.16e-05,-0.099,-0.11,0.13,299.85184,1.6663,43.732182,3.13877646,174.0,0.722,-0.078,-0.0922,157.0,133.65614,0.09,0.999,1.16e-05,-76.04,1022.0,-0.00338,-157.0,-0.436,5242.0,0.0922,0.026,1.0,257.32,-10.3,0.436,0.97,4.556,0.096
0,0,0,1,0.0,1.0,0.0,8.2,0.0277,382.84,9.6,14.248,-9.21e-05,-0.028,-0.05,0.26,293.66177,3.799,38.964748,3.49550335,60.9,0.85,-0.064,-0.451,152.0,132.0754,0.028,0.0,9.21e-05,-73.27,1081.0,-0.0277,-139.0,-0.0842,5582.0,0.451,0.3691,1.0,322.8,-8.2,0.0843,0.66,4.551,0.341
0,1,0,0,0.0,0.0,1.0,180.0,6.56e-05,212.96,1564.3,15.181,-3.77e-07,-0.176,-3.74,11.2,297.61514,4.39793,40.06081,4.726086185,182000.0,0.863,-0.078,-0.0038,159.0,132.9230889,0.044,0.0,3.77e-07,-71.79,1032.0,-6.56e-05,-177.0,-0.001,5873.0,0.0038,0.017,1.0,267.96,-180.0,0.651,41.38,4.547,0.233
0,0,0,0,0.0,0.0,1.0,52.0,0.00391,11.06,43.4,15.674,-0.000487,-0.195,-0.59,1.5,295.8093,8.813,40.008511,71.3116598,2140.0,1.069,-0.129,-0.136,196.0,132.39239,0.052,0.989,0.000487,-4.37,475.0,-0.00391,-295.0,-0.035,6194.0,0.136,0.354,1.0,12.01,-52.0,0.035,4.94,4.445,0.323
0,0,0,0,0.0,0.0,1.0,18.4,0.00227,2749.57,13.7,15.567,-2.28e-06,-0.188,-0.2,0.38,286.74857,0.675,40.36544,0.813998812,183.0,0.989,-0.141,-0.101,156.0,132.1244,0.101,1.0,2.28e-06,-1149.97,1933.0,-0.00227,-173.0,-0.045,5705.0,0.101,0.406,1.0,3285.52,-18.4,0.045,1.36,4.424,0.281
0,0,0,0,0.0,0.0,1.0,38.7,0.0133,6.73,20.8,15.214,-0.00141,-0.203,-0.44,1.03,282.65741,10.304,43.162521,91.078624,739.0,1.008,-0.137,-0.288,184.0,213.7723,0.072,1.0,0.00141,-2.47,415.0,-0.0133,-205.0,-0.632,5915.0,0.288,0.045,1.0,7.02,-38.7,0.901,3.26,4.437,0.319
0,0,0,0,0.0,0.0,1.0,11.8,7.61e-05,576.36,799.7,15.001,-1.58e-07,-0.1,-1.42,1.41,293.87192,2.38963,38.422939,1.625522174,7970.0,1.106,-0.161,-0.00338,83.0,170.8266564,0.137,1.0,1.58e-07,-452.24,1579.0,-7.61e-05,-74.0,-0.076,5539.0,0.00338,0.022,1.0,1467.41,-11.8,0.076,9.73,4.322,0.161
0,1,0,0,0.0,0.0,1.0,507.0,0.000662,131.99,87.9,15.371,-3.25e-06,-0.11,-2.84,3.48,286.45258,2.2828,38.538342,4.01668015,38000.0,0.794,-0.102,-0.0368,178.0,134.240703,0.11,0.0,3.25e-06,-82.4,1016.0,-0.000662,-162.0,-0.127,5448.0,0.0368,6.799,1.0,252.13,-507.0,0.911,22.11,4.497,0.125
0,1,0,0,0.0,0.0,1.0,19.9,0.000239,11.87,628.1,12.899,-1.6e-05,-0.12,-4.89,6.74,292.93085,6.4345,37.60664,54.35635067,10500.0,1.255,-0.158,-0.0129,123.0,164.070221,0.12,0.0,1.6e-05,-7.27,566.0,-0.000239,-135.0,-0.072,6161.0,0.0129,0.301,1.0,24.18,-19.9,1.142,38.81,4.281,0.218
0,0,0,0,0.0,0.0,1.0,9.6,0.000498,2.04,163.5,13.738,-6.96e-06,-0.033,-0.12,0.13,294.12143,2.8971,48.349522,11.77613232,1430.0,0.54,-0.033,-0.0261,79.0,142.705753,0.03,1.0,6.96e-06,-1.75,446.0,-0.000498,-79.0,-0.335,3980.0,0.0261,0.266,1.0,9.37,-9.6,0.54,2.08,4.722,0.033
0,0,0,0,0.0,0.0,1.0,16.2,0.00926,25.31,9.7,14.791,-0.000108,-0.067,-0.1,0.11,292.25284,3.079,38.60899,9.8480917,142.0,0.748,-0.084,-0.259,158.0,136.80247,0.082,0.981,0.000108,-18.27,711.0,-0.00926,-158.0,-0.127,5289.0,0.259,0.33,1.0,60.47,-16.2,0.127,0.88,4.546,0.092
0,1,0,0,0.0,0.0,1.0,38.1,0.000793,151.68,100.0,15.452,-9.1e-06,-0.208,-0.57,1.69,294.02725,3.0122,41.675968,7.814839231,2010.0,0.931,-0.099,-0.0644,184.0,357.519981,0.052,0.0,9.1e-06,-48.11,903.0,-0.000793,-205.0,-0.007,5887.0,0.0644,0.009,1.0,156.74,-38.1,0.945,5.33,4.499,0.297
0,0,0,0,0.0,0.0,1.0,8.3,0.00641,99.65,24.7,14.31,-0.000149,-0.12,-0.44,0.65,292.71445,8.262,44.082329,18.3027235,187.0,1.839,-0.293,-0.217,88.0,142.89166,0.12,0.988,0.000149,-52.0,902.0,-0.00641,-77.0,-0.507,5528.0,0.217,0.165,1.0,156.71,-8.3,0.742,2.72,3.892,0.44
0,0,0,0,0.0,0.0,1.0,18.3,0.00898,125.04,9.9,15.289,-5.79e-05,-0.16,-0.08,0.24,294.73962,2.714,50.566841,5.60682001,151.0,0.853,-0.069,-0.278,152.0,135.84466,0.04,0.972,5.79e-05,-46.81,942.0,-0.00898,-169.0,-0.156,5699.0,0.278,0.285,1.0,186.43,-18.3,0.156,1.04,4.553,0.193
0,1,0,0,0.0,0.0,1.0,248.0,0.000194,3530.09,873.7,13.983,-5.38e-07,-0.144,-34.7,25.2,297.75565,7.1803,42.009071,2.264471713,187000.0,1.752,-0.595,-0.0115,214.0,131.518805,0.312,0.0,5.38e-07,-2910.02,2103.0,-0.000194,-262.0,-0.017,6782.0,0.0115,0.02,1.0,4637.68,-248.0,0.81,102.12,4.014,0.433
0,0,1,0,0.0,0.0,1.0,16.9,0.00334,2607.79,10.6,14.942,-4.99e-06,-0.201,-0.2,0.37,298.80429,0.871,42.164162,1.318347743,113.0,1.121,-0.183,-0.197,193.0,132.7886,0.108,0.0,4.99e-06,-1109.55,1861.0,-0.00334,-214.0,-0.427,6143.0,0.197,0.036,1.0,2827.4,-16.9,0.427,1.23,4.351,0.34
0,1,1,0,0.0,0.0,1.0,12.4,0.000844,2645.91,150.5,13.285,-6.61e-06,-0.234,-105.0,56.4,298.43073,5.5086,44.192451,6.279888981,1510.0,6.222,-3.31,-0.0476,112.0,135.296067,0.435,0.0,6.61e-06,-2650.28,1931.0,-0.000844,-162.0,-0.157,5057.0,0.0476,0.251,1.0,3281.24,-12.4,1.244,196.78,3.137,1.782
0,0,1,1,0.0,0.0,1.0,8.4,0.00274,779.46,35.3,13.752,-1.86e-05,-0.128,-2.28,0.97,298.77338,4.119,47.786469,5.80181368,270.0,2.097,-1.057,-0.156,183.0,137.57807,0.512,0.0,1.86e-05,-914.73,1491.0,-0.00274,-183.0,-0.745,6020.0,0.156,0.07,1.0,1168.82,-8.4,0.967,4.52,3.86,0.453
0,1,0,0,0.0,0.0,1.0,2.4,3.01e-05,77.81,2981.6,13.448,-3.02e-07,-0.259,-9.04,14.7,295.26965,3.9122,45.476009,8.258181993,312000.0,0.888,-0.138,-0.00082,159.0,131.5010463,0.13,0.0,3.02e-07,-36.53,809.0,-3.01e-05,-143.0,-0.006,5306.0,0.00082,0.007,1.0,101.33,-2.4,0.61,58.19,4.445,0.225
1,0,0,0,0.0,0.0,1.0,57.6,0.0289,1.45,9.6,14.808,-0.0212,-0.298,-6.6,29.4,286.53278,14.21,44.554569,373.72257,471.0,1.008,-0.099,-1.8,162.0,178.1825,0.054,0.0,0.0212,-0.32,262.0,-0.0289,-202.0,-0.6331,6004.0,1.8,0.0098,1.0,1.11,-57.6,1.5922,67.13,4.45,0.442
0,0,0,0,0.0,0.0,1.0,28.3,0.00844,41.79,11.8,15.85,-8.57e-05,-0.097,-0.14,0.22,295.90503,3.048,45.40543,8.70179611,304.0,0.8,-0.082,-0.21,185.0,138.24633,0.052,0.806,8.57e-05,-22.47,750.0,-0.00844,-185.0,-0.045,5295.0,0.21,0.402,1.0,74.58,-28.3,0.045,1.37,4.548,0.133
1,0,0,0,1.0,0.0,0.0,208.0,0.0186,2.46,7.0,15.979,-0.00277,-0.176,-0.25,0.78,297.2294,2.581,46.616402,105.895315,1230.0,0.781,-0.073,-0.396,214.0,231.4441,0.049,0.0,0.00277,-0.72,323.0,-0.0186,-167.0,-0.0929,5271.0,0.396,0.359,1.0,2.58,-208.0,0.093,2.69,4.548,0.228
0,0,0,0,0.0,0.0,1.0,26.9,0.0274,4.33,11.9,13.665,-0.0265,-0.268,-0.55,1.13,294.45038,10.34,44.166779,369.13236,216.0,1.449,-0.374,-0.899,167.0,235.5195,0.224,0.0,0.0265,-1.42,328.0,-0.0274,-209.0,-0.0823,6282.0,0.899,0.3649,1.0,2.73,-26.9,0.0824,2.14,4.151,0.762
0,0,0,0,0.0,0.0,1.0,76.6,0.00404,0.31,83.3,13.862,0.0,-0.163,-2.42,5.02,291.97754,25.727,37.532551,1500.140677,4130.0,2.283,-0.301,-0.497,81.0,176.08226,0.091,0.0,0.0,-0.12,206.0,-0.00404,-92.0,-0.0081,5009.0,0.497,0.0068,1.0,0.42,-76.6,0.9131,18.35,3.755,0.625
0,0,0,0,0.0,0.0,1.0,60.5,0.0374,1.01,10.4,15.254,-0.0166,-0.112,-0.52,0.42,289.66489,9.851,50.020039,208.54335,615.0,1.166,-0.212,-0.611,83.0,230.9934,0.168,0.814,0.0166,-0.92,321.0,-0.0374,-74.0,-0.001,5533.0,0.611,0.446,3.0,2.52,-60.5,0.001,2.84,4.275,0.174
0,1,0,0,0.0,0.0,1.0,5.6,0.000193,6134.9,237.7,13.077,-4.67e-07,-0.09,-58.2,15.5,289.57025,1.67598,51.125702,1.953285321,1520.0,3.928,-1.507,-0.00914,176.0,133.1432,0.36,0.0,4.67e-07,-11458.57,2927.0,-0.000193,-176.0,-0.151,6450.0,0.00914,1.755,1.0,17363.68,-5.6,1.312,151.56,3.501,0.402
0,1,1,0,0.0,0.0,1.0,20.9,0.00164,411.33,48.3,15.54,-5.63e-06,-0.169,-0.75,1.64,297.92365,3.3827,48.777321,2.701287801,860.0,0.91,-0.105,-0.0892,182.0,170.69579,0.091,0.0,5.63e-06,-166.35,1222.0,-0.00164,-182.0,-0.059,5550.0,0.0892,3.967,1.0,527.81,-20.9,1.016,6.54,4.468,0.228
0,0,0,0,0.0,0.0,1.0,4.5,0.0102,0.0,9.2,14.707,-0.000131,-0.112,-0.12,0.12,296.18063,6.59,39.435452,260.2071733,116.0,1.0,-0.066,-1.1,169.0,258.34887,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,1,1,0,0.0,0.0,1.0,17.7,0.00924,52.24,10.1,15.435,-1.85e-05,-0.027,-0.07,0.06,288.5928,2.43,49.968361,1.81993557,109.0,0.578,-0.061,-0.566,125.0,132.52714,0.059,0.001,1.85e-05,-47.87,907.0,-0.00924,-138.0,-0.535,4205.0,0.566,0.191,1.0,159.62,-17.7,0.768,0.66,4.668,0.05
0,0,0,0,0.0,0.0,1.0,4.5,0.0102,0.0,9.2,10.087,-0.000131,-0.112,-0.12,0.12,295.87231,2.64,42.881149,173.9285134,116.0,1.0,-0.066,-1.1,169.0,223.7546088,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
1,0,0,0,1.0,0.0,0.0,198.0,0.0126,2.81,5.4,15.611,-0.00411,-0.27,-0.28,1.24,296.90057,2.539,50.628059,212.646179,953.0,1.03,-0.089,-0.479,146.0,221.6137,0.041,0.0,0.00411,-0.69,321.0,-0.0126,-212.0,-0.1738,6108.0,0.479,0.3041,1.0,2.5,-198.0,0.1739,3.19,4.466,0.402
0,0,1,0,0.0,1.0,0.0,9.5,0.00752,1961.02,12.1,14.966,-2.66e-05,-0.344,-0.14,0.72,296.66855,2.615,43.540569,3.08723626,102.0,1.171,-0.137,-0.215,175.0,132.90519,0.059,0.0,2.66e-05,-351.44,1451.0,-0.00752,-252.0,-0.2515,6418.0,0.215,0.21,1.0,1046.77,-9.5,0.2516,1.2,4.395,0.71
0,0,0,0,0.0,0.0,1.0,2.1,0.000727,1449.66,75.3,12.521,-5.87e-07,-0.104,-0.09,0.16,286.03635,1.6274,49.61451,0.669310092,132.0,1.003,-0.08,-0.0254,109.0,134.131388,0.076,1.0,5.87e-07,-796.61,1983.0,-0.000727,-109.0,-0.157,5475.0,0.0254,0.272,1.0,3643.96,-2.1,0.157,1.13,4.426,0.137
1,0,0,0,1.0,0.0,0.0,33.4,0.0101,77.42,11.8,13.571,-0.00078,-0.313,-1.6,2.49,287.37115,3.435,46.051189,60.0546149,326.0,2.917,-0.89,-0.402,136.0,181.8867,0.258,0.0,0.00078,-31.51,694.0,-0.0101,-162.0,-0.3354,5242.0,0.402,0.1351,1.0,54.88,-33.4,0.3355,5.24,3.606,1.386
1,0,0,0,1.0,0.0,0.0,4.5,0.0102,0.0,9.2,15.594,-0.000131,-0.112,-0.12,0.12,282.9101,7.11,40.646519,258.6379778,116.0,1.0,-0.066,-1.1,169.0,385.721676,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,1,0,0,0.0,0.0,1.0,0.0,1.73e-05,191.58,3361.5,13.391,-3.06e-07,-0.249,-65.1,59.2,290.73944,3.03316,38.414139,14.65801395,130000.0,1.626,-0.87,-0.00338,170.0,140.4756141,0.581,0.0,3.06e-07,-101.87,855.0,-1.73e-05,-139.0,-0.236,5146.0,0.00338,0.111,1.0,126.35,0.0,1.141,121.59,3.986,0.791
0,0,0,0,0.0,0.0,1.0,107.0,0.00698,36.67,10.5,13.297,-0.000107,-0.127,-0.14,0.58,298.48282,2.834,46.793621,11.8150174,1000.0,0.939,-0.039,-0.227,103.0,133.08929,0.022,1.0,0.000107,-12.71,762.0,-0.00698,-126.0,-0.61,5729.0,0.227,0.045,2.0,79.66,-107.0,0.875,3.48,4.514,0.156
1,0,0,0,0.0,0.0,1.0,23.7,0.0219,9.53,5.7,12.998,-0.00154,-0.081,-0.72,0.39,284.79694,9.88,45.099091,89.465468,67.9,2.46,-0.691,-2.5,113.0,170.8426,0.189,0.054,0.00154,-11.28,549.0,-0.0219,-113.0,-0.663,5192.0,2.5,0.041,1.0,21.43,-23.7,0.931,2.57,3.773,0.372
0,1,1,0,0.0,0.0,1.0,91.8,0.00176,316.06,76.3,11.356,-0.000119,-0.096,-168.0,112.0,294.07938,7.0706,39.729641,56.6993107,5820.0,13.547,-4.215,-0.0978,56.0,146.1473,0.156,0.0,0.000119,-337.24,1261.0,-0.00176,-98.0,-0.005,4727.0,0.0978,66.21,1.0,598.36,-91.8,1.264,539.16,2.497,2.81
0,1,0,0,0.0,0.0,1.0,1.5,1.99e-05,32770.23,4061.9,9.958,-4.2e-08,-0.147,-9.48,6.33,286.97119,3.16877,46.868359,1.763587535,4590.0,3.031,-1.342,-0.0029,242.0,120.5659254,0.343,0.875,4.2e-08,-28302.96,3559.0,-1.99e-05,-443.0,-0.008,9107.0,0.0029,0.007,1.0,37958.27,-1.5,0.512,21.42,3.867,0.895
0,0,1,1,0.0,0.0,1.0,3.4,0.00322,3064.27,42.0,14.152,-3.23e-06,-0.196,-0.15,0.34,298.83673,3.3865,43.44302,0.885123683,113.0,0.998,-0.129,-0.0936,161.0,131.88646,0.084,0.0,3.23e-06,-1142.63,1961.0,-0.00322,-179.0,-0.519,5979.0,0.0936,0.01,1.0,3477.17,-3.4,0.708,1.14,4.44,0.3
0,0,1,1,0.0,0.0,1.0,10.9,0.00921,469.74,12.8,15.13,-4.21e-05,-0.2,-0.13,0.32,290.97906,3.658,50.258148,3.74784374,117.0,0.996,-0.118,-0.262,171.0,134.19157,0.05,0.0,4.21e-05,-174.27,1226.0,-0.00921,-214.0,-0.093,6122.0,0.262,0.373,1.0,534.57,-10.9,0.093,1.08,4.471,0.296
0,0,0,0,1.0,0.0,0.0,22.5,0.0179,1.45,8.7,12.355,-0.00963,-0.274,-0.14,0.49,297.87003,4.187,47.771091,313.82752,168.0,0.973,-0.103,-0.426,147.0,166.4928,0.063,0.0,0.00963,-0.36,272.0,-0.0179,-162.0,-0.1103,5914.0,0.426,0.3213,1.0,1.28,-22.5,0.1103,1.26,4.453,0.378
0,1,0,0,0.0,0.0,1.0,16.0,4.98e-05,415.47,3799.5,12.344,-7.22e-07,-0.114,-15.5,10.3,287.63187,7.90317,46.29871,12.08353781,43100.0,2.214,-0.681,-0.00254,162.0,139.6155998,0.266,0.0,7.22e-07,-401.04,1310.0,-4.98e-05,-203.0,-0.001,6770.0,0.00254,0.001,1.0,696.82,-16.0,0.749,50.33,3.89,0.454
